@relation ASS2009
@attribute skill_ID numeric
@attribute skill_mastery numeric
@attribute ability_profile numeric
@attribute problem_difficulty numeric
@attribute correctness {1,0}
@data
1,0.101254,7,2,1
1,0.2428,7,2,1
1,0.413569,7,2,1
72,0.578947,7,2,1
72,0.683509,7,0,1
104,0.608187,7,4,0
81,0.740051,0,3,1
81,0.865354,0,1,1
81,0.934927,0,0,1
81,0.969678,0,1,1
83,0.563882,0,0,1
83,0.748754,0,0,1
83,0.870508,0,2,1
83,0.93759,0,2,1
83,0.970959,0,1,1
79,0.778571,0,4,0
79,0.10729,0,0,1
79,0.274796,0,0,1
79,0.487917,0,1,1
39,0.552876,0,2,0
50,0.621212,0,5,0
50,0.103945,0,5,1
50,0.269884,0,3,0
50,0.101665,0,3,1
50,0.26652,0,3,1
2,0.417943,0,5,0
43,0.521959,7,0,1
43,0.680633,7,4,1
43,0.802093,7,2,1
43,0.883802,7,0,1
43,0.934105,7,0,1
50,0.478705,7,2,0
50,0.102651,7,3,0
50,0.101206,7,6,0
50,0.101203,7,4,0
50,0.101203,7,4,0
50,0.101203,7,4,1
50,0.265836,7,4,1
50,0.477938,7,3,1
56,0.833747,7,1,1
56,0.833605,7,2,0
56,0.836525,7,2,1
56,0.836384,7,2,0
56,0.839264,7,1,1
56,0.839125,7,2,0
56,0.841965,7,2,1
56,0.841827,7,1,0
56,0.844628,7,3,0
56,0.847387,7,1,1
56,0.847252,7,0,1
5,0.755187,7,2,1
5,0.814535,7,1,1
6,0.584071,7,3,1
1,0.634752,7,3,1
1,0.768819,7,4,1
14,0.582192,7,1,1
14,0.762077,7,2,1
13,0.543478,7,1,1
14,0.878298,7,2,0
14,0.113816,7,3,0
14,0.101231,7,5,0
14,0.101203,7,2,0
14,0.101203,7,4,0
14,0.101203,7,3,0
104,0.608187,7,4,0
83,0.563882,0,4,0
83,0.103323,0,4,1
83,0.268968,0,2,0
83,0.101662,0,5,1
83,0.266516,0,1,1
83,0.4787,0,5,0
83,0.102651,0,3,1
83,0.267977,0,3,1
83,0.480335,0,4,0
83,0.102662,0,2,1
83,0.267993,0,3,0
50,0.621212,0,4,0
50,0.103945,0,1,1
50,0.269884,0,2,0
50,0.101665,0,7,0
50,0.101204,0,3,0
45,0.559615,0,6,0
45,0.103284,0,7,0
56,0.833747,0,1,1
56,0.833605,0,0,0
5,0.755187,7,1,1
5,0.814535,7,0,1
6,0.584071,7,4,0
6,0.361923,7,3,0
14,0.582192,7,1,1
15,0.656566,7,2,0
15,0.104431,7,2,0
15,0.10121,7,2,1
15,0.265847,7,2,1
15,0.47795,7,4,0
15,0.102646,7,5,0
15,0.101206,7,3,1
15,0.265841,7,2,1
15,0.477944,7,4,1
15,0.681829,7,1,1
14,0.762077,7,6,0
15,0.829512,7,2,1
13,0.543478,7,9,0
123,0.5,7,9,0
5,0.861211,7,0,1
5,0.897129,7,1,1
5,0.924305,7,2,1
5,0.944606,7,1,1
5,0.959628,7,2,1
6,0.186797,7,6,0
6,0.085606,7,3,1
6,0.13078,7,3,1
6,0.194322,7,4,1
6,0.27852,7,5,0
6,0.135438,7,7,1
6,0.200695,7,4,1
1,0.634752,7,2,0
6,0.286651,7,0,1
1,0.104899,7,4,1
1,0.247573,7,3,1
15,0.915996,7,7,0
15,0.120225,7,7,0
15,0.101246,7,2,1
15,0.2659,7,2,1
15,0.47801,7,3,1
14,0.106734,7,2,1
14,0.273981,7,1,1
14,0.487015,7,3,0
14,0.102707,7,0,1
14,0.268059,7,8,1
14,0.480427,7,5,1
14,0.683872,7,6,1
14,0.830811,7,5,1
14,0.916695,7,8,1
14,0.960815,7,6,0
14,0.143106,7,9,0
14,0.101301,7,9,0
14,0.101203,7,6,1
14,0.265836,7,6,1
14,0.477939,7,8,1
14,0.681825,7,6,1
14,0.829509,7,7,1
113,0.25,7,6,0
113,0.254515,7,0,1
113,0.25484,7,0,1
113,0.255163,7,1,1
113,0.255487,7,0,1
113,0.255809,7,0,1
113,0.256131,7,0,1
113,0.256452,7,2,0
113,0.261024,7,5,1
113,0.261335,7,0,1
113,0.261645,7,2,1
113,0.261955,7,0,1
72,0.578947,7,0,1
81,0.103216,0,0,0
81,0.101207,0,2,0
81,0.101203,0,1,0
81,0.101203,0,0,1
81,0.265836,0,1,0
81,0.101652,0,3,0
81,0.101204,0,2,0
81,0.101203,0,2,1
81,0.265836,0,1,1
83,0.563882,0,2,1
83,0.748754,0,0,1
83,0.870508,0,0,1
83,0.93759,0,4,1
83,0.970959,0,0,1
79,0.778571,0,2,1
79,0.887782,0,0,1
79,0.946409,0,2,1
79,0.975175,0,2,1
79,0.988667,0,0,1
39,0.552876,0,4,1
39,0.705764,7,4,0
39,0.106372,7,0,1
39,0.249496,7,2,1
39,0.420967,7,0,1
43,0.521959,7,9,0
43,0.103453,7,0,1
43,0.245683,7,3,1
43,0.416761,7,5,1
43,0.589079,7,3,0
81,0.477938,7,1,1
81,0.681824,7,1,1
81,0.829509,7,1,1
43,0.104218,7,2,1
43,0.246684,7,4,0
43,0.101737,7,3,0
43,0.101255,7,0,1
43,0.242802,7,5,0
43,0.101722,7,1,1
43,0.243414,7,0,1
43,0.41425,7,7,0
43,0.102591,7,6,1
43,0.244553,7,0,1
50,0.621212,7,3,1
50,0.78947,7,6,0
50,0.107705,7,5,1
50,0.275403,7,4,0
50,0.101684,7,2,1
45,0.559615,7,4,0
2,0.417943,7,6,0
49,0.385714,7,2,1
49,0.600809,7,4,1
49,0.775313,7,4,0
2,0.127767,7,4,1
45,0.103284,7,2,0
49,0.107174,7,4,0
49,0.101216,7,3,0
49,0.101203,7,5,0
49,0.101203,7,5,0
49,0.101203,7,4,0
49,0.101203,7,5,1
49,0.265836,2,5,1
49,0.477938,2,5,1
31,0.602689,2,3,0
31,0.379898,2,1,1
31,0.494699,2,1,0
31,0.28354,2,3,1
31,0.387548,2,4,1
31,0.502778,2,5,0
31,0.290134,2,0,1
56,0.833747,2,2,1
56,0.833605,2,1,1
56,0.833463,2,1,1
56,0.833322,2,2,1
56,0.83318,2,1,1
56,0.833038,2,1,1
56,0.832896,2,2,1
5,0.755187,2,4,0
5,0.114723,2,1,1
5,0.226083,2,2,1
5,0.341073,2,1,1
6,0.584071,7,1,1
1,0.634752,7,2,0
1,0.104899,7,3,0
1,0.101264,7,0,1
1,0.242813,7,0,1
1,0.413584,7,3,1
15,0.656566,7,0,1
15,0.813179,7,1,1
15,0.907122,7,0,1
15,0.956093,7,1,0
15,0.13859,7,0,1
14,0.582192,7,5,0
14,0.103503,7,4,1
14,0.269234,7,1,1
14,0.481739,7,4,0
14,0.102672,7,0,1
14,0.268007,7,10,0
14,0.101659,7,6,0
14,0.101204,7,9,0
14,0.101203,7,10,0
14,0.101203,7,8,0
14,0.101203,7,5,1
14,0.265836,7,8,0
14,0.101652,7,7,0
14,0.101204,7,6,0
14,0.101203,7,7,0
14,0.101203,7,6,0
14,0.101203,7,6,1
14,0.265836,7,4,1
14,0.477938,7,6,1
14,0.681824,7,6,1
14,0.829509,7,8,0
14,0.109681,7,6,1
14,0.278287,7,8,1
14,0.491768,7,10,0
14,0.10274,7,5,1
14,0.268107,7,5,1
14,0.480481,7,4,1
14,0.683916,7,8,0
14,0.104881,7,6,1
14,0.271262,7,7,1
14,0.483998,7,8,0
14,0.102687,7,8,0
14,0.101206,7,6,1
14,0.265841,7,4,1
14,0.477944,7,6,1
14,0.681829,7,7,0
14,0.104844,7,9,0
14,0.101211,7,9,0
14,0.101203,7,5,1
14,0.265836,7,6,1
14,0.477938,7,3,1
14,0.681824,7,2,1
14,0.829509,7,1,1
13,0.543478,7,1,1
14,0.915995,7,2,1
5,0.453685,7,0,1
5,0.558388,7,3,1
6,0.691621,7,1,0
6,0.475149,7,4,0
6,0.26795,7,2,1
6,0.369216,7,7,0
6,0.1916,7,8,1
6,0.27503,7,7,1
6,0.377577,7,8,0
6,0.197172,7,8,0
6,0.090932,7,6,1
6,0.138441,7,6,1
6,0.204785,7,5,0
6,0.094888,7,6,1
6,0.144101,7,2,0
6,0.064447,7,2,1
1,0.586158,7,2,1
15,0.319358,7,2,1
15,0.535543,7,2,1
15,0.72751,7,3,1
15,0.857837,7,1,1
15,0.931017,7,7,0
15,0.124675,7,3,1
15,0.299851,7,2,0
15,0.101771,7,2,1
15,0.266676,7,2,1
15,0.47888,7,3,1
14,0.960471,7,1,0
14,0.142742,7,4,1
14,0.325087,7,1,1
14,0.541434,7,1,1
14,0.73199,7,8,0
14,0.105894,7,9,0
14,0.101213,7,9,0
15,0.6826,7,2,1
15,0.830002,7,4,0
15,0.109711,7,4,0
15,0.101222,7,7,1
15,0.265864,7,4,1
15,0.47797,7,3,1
15,0.68185,7,1,1
15,0.829526,7,6,1
14,0.101203,7,8,0
14,0.101203,7,9,0
14,0.101203,7,9,0
14,0.101203,7,6,0
14,0.101203,7,6,0
14,0.101203,7,2,1
13,0.487194,7,0,1
13,0.431297,7,3,1
13,0.377177,7,3,1
13,0.326046,7,1,1
13,0.27885,7,3,1
13,0.236209,7,1,1
121,0.5,7,10,0
113,0.25,7,8,0
113,0.254515,7,6,1
113,0.25484,7,0,1
113,0.255163,7,0,1
113,0.255487,7,1,1
113,0.255809,7,0,1
113,0.256131,7,0,1
72,0.578947,7,0,1
83,0.563882,0,3,1
79,0.778571,0,3,1
39,0.552876,0,3,1
43,0.521959,0,6,0
43,0.103453,0,3,1
43,0.245683,0,2,1
43,0.416761,0,7,0
43,0.102607,0,4,1
43,0.244575,0,1,1
43,0.415535,0,4,1
50,0.621212,0,2,1
50,0.78947,0,4,0
50,0.107705,0,4,0
50,0.101217,0,4,0
50,0.101203,0,1,1
2,0.417943,0,2,0
50,0.265836,0,5,0
50,0.101652,0,3,1
50,0.2665,0,2,1
50,0.478683,0,5,0
50,0.102651,7,7,1
50,0.267977,7,3,0
50,0.101659,7,2,0
50,0.101204,7,7,1
49,0.385714,7,2,0
49,0.10213,7,5,0
49,0.101205,7,1,1
49,0.265839,7,1,0
49,0.101652,7,0,1
49,0.2665,7,2,0
49,0.101654,7,2,1
49,0.266503,7,2,1
49,0.478687,7,0,1
31,0.602689,7,1,0
45,0.559615,7,1,0
2,0.127767,7,10,0
49,0.68244,7,2,0
49,0.104855,7,2,1
45,0.103284,7,8,0
50,0.265837,7,3,0
50,0.101652,7,3,0
50,0.101204,7,2,1
56,0.833747,7,1,1
56,0.833605,7,0,1
56,0.833463,7,0,1
56,0.833322,7,0,1
56,0.83318,7,1,1
50,0.265837,7,4,0
50,0.101652,7,4,0
50,0.101204,7,3,0
50,0.101203,7,3,1
50,0.265836,7,3,0
49,0.271223,7,1,1
2,0.029766,7,6,0
49,0.483955,7,0,1
49,0.686761,7,0,1
49,0.832644,7,4,1
56,0.833038,7,0,1
56,0.832896,7,0,0
56,0.835825,7,2,1
56,0.835685,7,1,0
56,0.838574,7,2,0
56,0.841422,7,2,1
1,0.634752,7,2,0
1,0.104899,7,6,0
1,0.101264,7,2,0
1,0.101254,7,2,1
1,0.2428,7,1,0
50,0.101652,7,1,0
50,0.101204,7,0,1
50,0.265837,7,3,0
50,0.101652,7,1,1
50,0.2665,7,2,1
50,0.478683,7,2,1
5,0.755187,7,1,1
5,0.814535,7,0,1
6,0.584071,7,2,0
6,0.361923,7,1,1
6,0.475478,7,5,0
6,0.268208,7,4,0
6,0.129512,7,0,1
6,0.192582,7,5,0
6,0.088566,7,2,0
1,0.101722,7,3,1
1,0.243414,7,5,0
1,0.101724,7,3,1
1,0.243417,7,2,0
1,0.101724,7,2,1
1,0.243417,7,4,1
1,0.414253,7,2,1
15,0.656566,7,5,0
15,0.104431,7,7,1
15,0.2706,7,3,1
15,0.483261,7,1,1
15,0.686194,7,7,0
15,0.104922,7,3,1
15,0.271322,7,2,1
15,0.484065,7,3,1
15,0.686851,7,4,1
15,0.832701,7,2,1
14,0.582192,7,1,1
14,0.762077,7,2,1
14,0.878298,7,2,1
14,0.941587,7,1,1
14,0.972875,7,4,1
13,0.543478,7,4,1
13,0.487194,7,9,0
13,0.534104,7,6,0
14,0.987603,7,4,1
13,0.580381,7,9,0
14,0.994376,7,2,1
13,0.625259,7,10,0
13,0.668058,7,7,1
14,0.997457,7,3,1
14,0.998852,7,3,1
14,0.999482,7,2,1
14,0.999766,7,2,1
14,0.999895,7,0,1
13,0.616187,7,0,1
13,0.561569,7,5,0
6,0.03863,7,5,0
6,0.016912,7,1,1
14,0.999953,7,2,0
14,0.979196,7,3,1
14,0.990522,7,1,1
14,0.995707,7,3,1
72,0.578947,7,6,0
72,0.211945,7,0,1
72,0.384533,7,2,1
14,0.99806,7,4,1
13,0.607108,7,7,1
13,0.552144,7,4,0
13,0.597967,7,2,1
13,0.542696,7,5,1
13,0.486407,7,4,1
13,0.430526,7,7,0
14,0.999125,7,6,1
14,0.999605,7,2,1
13,0.477111,7,10,0
14,0.999822,7,2,1
13,0.524052,7,9,0
115,0.153846,7,8,0
115,0.155018,7,6,0
123,0.5,7,4,0
123,0.501749,7,0,1
115,0.15619,7,7,0
123,0.501415,7,9,0
123,0.503162,7,10,0
123,0.504907,7,0,1
123,0.50457,7,0,1
123,0.504233,7,1,0
123,0.505977,7,0,1
123,0.505639,7,0,1
123,0.505301,7,0,1
123,0.504963,7,6,0
123,0.506707,7,8,0
123,0.508449,7,6,0
123,0.510189,7,9,0
123,0.511927,7,8,0
115,0.157363,7,8,0
123,0.513663,7,7,1
115,0.158537,7,9,0
115,0.159712,7,6,0
115,0.160888,7,8,0
115,0.162065,7,9,0
115,0.163242,7,9,0
123,0.513317,7,10,0
115,0.16442,7,6,0
83,0.563882,0,2,1
79,0.778571,0,2,1
39,0.552876,0,3,0
39,0.103777,0,3,1
56,0.833747,0,2,0
56,0.836664,0,1,0
56,0.83954,0,0,1
56,0.839401,0,2,1
56,0.839262,0,1,1
56,0.839123,0,0,1
56,0.838984,0,1,1
56,0.838845,0,0,1
56,0.838706,0,1,1
56,0.838566,0,2,1
56,0.838427,0,0,1
5,0.755187,0,0,1
5,0.814535,0,1,1
6,0.584071,0,3,1
1,0.634752,0,4,0
123,0.5,0,1,1
123,0.499668,7,0,1
123,0.499335,7,0,1
123,0.499004,7,0,1
123,0.498672,7,0,1
123,0.498341,7,0,1
123,0.49801,7,4,1
123,0.49768,7,0,1
123,0.497349,7,3,1
123,0.49702,7,0,1
115,0.153846,7,7,0
115,0.155018,7,8,0
123,0.49669,7,6,0
123,0.498442,7,6,0
115,0.15619,7,9,0
123,0.500192,7,6,0
115,0.157363,7,6,1
123,0.501941,7,8,0
123,0.503688,7,8,0
123,0.505433,7,9,0
115,0.156886,7,8,0
123,0.507176,7,6,0
39,0.246107,7,2,0
123,0.508917,7,7,0
115,0.15806,7,9,0
115,0.159234,7,8,0
123,0.510656,7,9,0
39,0.101735,7,2,1
43,0.521959,7,5,0
43,0.103453,7,5,1
43,0.245683,7,4,1
43,0.416761,7,6,0
43,0.102607,7,7,0
83,0.563882,0,1,1
79,0.778571,0,1,1
39,0.552876,0,3,1
43,0.521959,0,6,1
50,0.621212,0,3,1
50,0.78947,0,4,1
50,0.893953,0,7,0
50,0.115935,0,5,0
50,0.101236,0,1,0
45,0.559615,0,2,0
5,0.755187,0,0,1
5,0.814535,0,1,1
6,0.584071,0,1,0
1,0.634752,0,2,0
1,0.104899,0,2,1
1,0.247573,0,2,1
1,0.418848,0,1,1
6,0.361923,0,1,0
6,0.186797,0,2,0
14,0.582192,0,4,0
14,0.103503,7,2,1
14,0.269234,7,2,1
15,0.656566,7,1,1
15,0.813179,7,4,1
15,0.907122,7,3,1
15,0.956093,7,5,1
15,0.979762,7,7,1
72,0.578947,7,2,1
83,0.563882,0,2,1
79,0.778571,0,3,1
39,0.552876,0,3,1
43,0.521959,0,6,0
43,0.103453,0,1,1
43,0.245683,0,2,0
43,0.101733,0,1,1
43,0.243429,0,3,1
43,0.414266,0,6,0
43,0.102591,0,1,1
43,0.244553,0,2,1
43,0.415511,0,6,0
43,0.102599,0,7,0
43,0.101258,0,6,1
43,0.242805,0,4,0
43,0.101722,0,7,1
50,0.621212,0,4,0
50,0.103945,0,0,1
50,0.269884,0,3,1
50,0.482464,0,1,1
49,0.385714,7,0,1
2,0.417943,7,6,0
49,0.600809,7,1,0
49,0.103703,7,6,0
49,0.101208,7,4,1
43,0.243414,7,3,1
43,0.41425,7,4,1
2,0.127767,7,4,1
2,0.208932,7,2,1
49,0.265844,7,4,1
31,0.602689,7,1,0
31,0.379898,7,4,0
31,0.198732,7,1,1
31,0.284152,7,0,1
49,0.477947,7,1,1
49,0.681832,7,1,1
56,0.833747,7,2,0
56,0.836664,7,1,1
56,0.836524,7,2,1
56,0.836384,7,2,1
56,0.836243,7,0,1
56,0.836103,7,0,1
56,0.835962,7,1,1
1,0.634752,7,2,0
1,0.104899,7,2,0
1,0.101264,7,4,0
1,0.101254,7,4,1
1,0.2428,7,2,1
6,0.584071,7,4,0
6,0.361923,7,4,1
6,0.475478,7,1,1
6,0.591527,7,2,1
5,0.755187,7,1,1
1,0.413569,7,3,0
14,0.582192,7,1,1
14,0.762077,7,1,1
15,0.656566,7,3,1
15,0.813179,7,4,1
15,0.907122,7,5,0
15,0.118258,7,7,0
15,0.101242,7,3,1
15,0.265893,7,3,1
15,0.478003,7,1,0
15,0.102647,7,2,1
15,0.26797,7,1,1
15,0.480328,7,3,1
15,0.68379,7,3,1
15,0.830759,7,4,0
15,0.109757,7,2,1
15,0.278399,7,4,1
15,0.491891,7,7,0
15,0.102741,7,4,1
15,0.268109,7,4,1
15,0.480483,7,2,1
15,0.683917,7,2,1
15,0.83084,7,6,0
15,0.109762,7,2,1
15,0.278406,7,2,1
15,0.491899,7,7,1
15,0.693219,7,5,1
15,0.836717,7,2,1
14,0.878298,7,4,1
13,0.543478,7,7,1
14,0.941587,7,0,1
14,0.972875,7,3,1
14,0.987603,7,2,1
14,0.994376,7,2,1
13,0.487194,7,4,1
13,0.431297,7,0,1
13,0.377177,7,2,1
72,0.578947,7,6,0
72,0.211945,7,0,1
72,0.384533,7,2,1
13,0.326046,7,5,1
13,0.27885,7,5,1
72,0.527983,7,5,1
115,0.153846,7,8,0
123,0.5,7,2,0
123,0.501749,7,0,1
123,0.501415,7,8,0
123,0.503162,7,0,1
123,0.502826,7,1,1
115,0.155018,7,8,1
123,0.502491,7,0,1
123,0.502156,7,0,1
123,0.501821,7,3,1
123,0.501487,7,0,1
123,0.501153,7,1,1
123,0.500819,7,0,1
123,0.500486,7,6,0
123,0.502234,7,8,0
123,0.503981,7,7,1
115,0.154559,7,9,0
115,0.155731,7,8,1
115,0.155266,7,6,0
115,0.156439,7,6,1
115,0.155968,7,10,0
50,0.621212,0,3,0
50,0.103945,0,5,0
50,0.101209,0,3,0
50,0.101203,0,2,0
50,0.101203,0,2,0
83,0.563882,0,2,1
79,0.778571,0,2,1
39,0.552876,0,3,1
43,0.521959,0,5,1
56,0.833747,0,0,1
56,0.833605,0,0,1
56,0.833463,0,1,1
56,0.833322,0,2,0
56,0.836245,0,2,1
56,0.836105,0,2,1
56,0.835964,0,1,1
56,0.835823,0,0,0
56,0.838711,0,1,1
56,0.838572,0,0,1
56,0.838432,0,0,1
56,0.838293,7,0,1
13,0.543478,7,7,0
14,0.582192,7,2,0
13,0.589534,7,4,0
14,0.103503,7,4,0
13,0.634044,7,10,0
13,0.676356,7,7,0
13,0.71595,7,9,0
14,0.101208,7,4,0
14,0.101203,7,3,0
14,0.101203,7,3,0
14,0.101203,7,2,0
5,0.755187,7,1,1
5,0.814535,7,1,1
6,0.584071,7,1,0
6,0.361923,7,1,1
6,0.475478,7,1,0
6,0.268208,7,4,0
6,0.129512,7,1,0
6,0.057485,7,0,1
6,0.089557,6,2,0
1,0.634752,6,4,1
1,0.768819,6,3,1
15,0.656566,6,5,0
15,0.104431,6,3,1
15,0.2706,6,2,1
15,0.483261,6,7,1
15,0.686194,6,2,1
15,0.832284,6,2,1
6,0.039074,6,5,0
6,0.017099,6,3,0
72,0.578947,6,6,0
72,0.211945,6,2,1
1,0.768819,0,3,1
7,0.671739,0,3,1
7,0.765688,0,2,1
9,0.433962,0,4,0
9,0.43551,0,8,0
10,0.621993,0,6,0
10,0.62331,0,3,1
10,0.622748,0,9,1
9,0.437057,0,3,1
10,0.622186,0,8,0
7,0.839171,0,3,1
7,0.892827,0,4,1
7,0.930071,0,1,1
7,0.955023,0,1,1
7,0.971345,0,3,1
7,0.981857,0,2,1
6,0.584071,0,4,0
6,0.361923,0,3,0
6,0.186797,0,2,1
6,0.268847,0,2,1
6,0.370279,7,1,1
6,0.484455,7,1,1
21,0.655172,7,1,0
47,0.88783,0,1,1
47,0.936496,0,2,1
54,0.351852,0,6,0
54,0.268095,0,3,1
54,0.295241,0,4,1
54,0.323853,0,5,1
54,0.353787,0,4,1
54,0.384858,0,5,1
97,0.703549,0,7,1
55,0.571429,0,2,0
55,0.574302,0,1,1
55,0.574117,0,3,1
53,0.586592,0,1,1
53,0.732326,0,1,1
53,0.83795,0,2,1
53,0.906308,0,1,1
53,0.947363,0,3,1
47,0.964763,0,1,1
40,0.754491,0,4,1
40,0.754274,0,2,0
40,0.756366,7,1,1
40,0.756149,7,1,1
40,0.755932,7,2,1
40,0.755715,7,2,0
40,0.757799,7,4,1
40,0.757583,7,1,1
40,0.757366,7,2,1
40,0.75715,7,0,1
47,0.980671,7,3,1
47,0.989465,7,2,1
47,0.994278,7,2,1
47,0.996898,7,2,1
47,0.99832,7,0,1
40,0.756933,7,2,1
34,0.789386,7,2,1
34,0.875659,7,1,1
34,0.929246,7,1,1
34,0.960624,7,2,1
34,0.978364,7,2,1
34,0.988197,7,5,1
35,0.850949,1,2,1
35,0.850781,1,0,1
35,0.850612,1,6,1
35,0.850444,1,3,1
35,0.850276,1,3,1
83,0.563882,1,3,0
83,0.103323,1,3,1
83,0.268968,1,4,1
83,0.481443,1,4,1
80,0.694021,1,5,0
80,0.105068,1,3,1
80,0.271536,1,4,1
80,0.484303,1,3,1
52,0.423592,1,6,0
52,0.424982,1,6,1
52,0.424337,1,7,0
52,0.425726,1,7,1
52,0.42508,1,5,1
52,0.424435,1,5,1
45,0.559615,1,4,1
2,0.417943,1,4,1
49,0.385714,1,7,0
2,0.563463,1,4,1
49,0.10213,1,6,1
49,0.267207,1,8,1
50,0.621212,1,2,0
50,0.103945,1,7,0
50,0.101209,1,2,1
50,0.265845,1,7,1
50,0.477948,1,4,1
50,0.681833,1,0,1
50,0.829514,1,2,1
50,0.915997,1,2,1
52,0.42379,1,6,1
24,0.138554,1,4,0
24,0.109097,1,5,0
24,0.085483,1,5,0
24,0.066804,1,4,1
24,0.077783,1,5,1
23,0.540441,1,4,1
24,0.090245,1,3,1
10,0.621993,1,0,1
12,0.673729,1,3,1
7,0.671739,1,1,1
7,0.765688,1,2,1
46,0.646967,1,4,1
7,0.839171,1,4,0
7,0.677923,1,2,1
7,0.770705,1,2,1
7,0.842936,1,4,0
7,0.68404,1,5,0
5,0.755187,1,1,1
15,0.656566,1,1,1
15,0.813179,1,2,1
7,0.466363,1,2,1
7,0.582664,1,4,1
8,0.506631,1,2,0
8,0.408985,1,4,0
8,0.318179,1,2,1
8,0.347868,1,2,1
8,0.378734,1,2,1
8,0.410564,1,3,0
8,0.319594,1,2,1
8,0.349345,1,4,1
8,0.380263,1,3,1
7,0.690386,1,3,1
7,0.780736,1,2,1
1,0.634752,1,1,1
1,0.768819,1,1,0
1,0.108431,1,1,1
1,0.252178,1,1,1
1,0.423914,1,2,1
2,0.698747,1,6,1
2,0.806474,1,5,1
2,0.882162,1,4,1
2,0.930786,1,5,1
2,0.960248,1,3,1
13,0.543478,1,5,0
13,0.589534,1,5,1
13,0.534015,1,1,1
13,0.477695,1,2,1
14,0.582192,1,0,1
14,0.762077,1,1,1
38,0.695431,1,2,1
46,0.806842,1,5,1
42,0.439223,1,4,1
42,0.472193,1,3,1
42,0.505372,1,3,0
42,0.407769,1,3,1
42,0.44027,1,2,1
42,0.473251,1,5,1
43,0.521959,1,6,0
43,0.103453,1,1,1
43,0.245683,1,4,0
43,0.101733,1,4,0
43,0.101255,1,5,1
43,0.242802,1,4,0
43,0.101722,1,6,0
43,0.101255,1,7,1
83,0.563882,0,2,0
83,0.103323,0,2,0
83,0.101208,0,2,1
83,0.265843,0,3,1
83,0.477946,0,3,0
31,0.602689,0,3,1
31,0.707827,0,2,1
31,0.794598,0,4,1
45,0.559615,0,4,0
45,0.103284,0,5,1
45,0.268909,0,4,1
45,0.481377,0,4,1
39,0.552876,0,3,1
80,0.837221,0,4,1
43,0.521959,0,5,1
35,0.850949,0,0,1
98,0.561086,0,2,1
50,0.621212,0,3,0
50,0.103945,0,3,1
50,0.269884,0,3,1
50,0.482464,7,4,1
37,0.606742,7,2,1
50,0.685542,7,3,1
83,0.102646,7,4,1
1,0.634752,7,4,0
1,0.104899,7,2,1
1,0.247573,7,2,1
1,0.418848,7,2,1
3,0.686047,7,2,1
3,0.685745,7,4,1
1,0.768819,0,2,0
1,0.108431,0,1,1
1,0.252178,0,2,1
1,0.423914,0,1,0
13,0.543478,0,5,0
13,0.589534,0,8,0
13,0.634044,0,1,0
13,0.676356,0,5,0
15,0.656566,0,3,0
15,0.104431,0,3,1
15,0.2706,0,2,1
15,0.483261,0,0,1
15,0.686194,0,3,1
15,0.832284,0,3,1
1,0.102655,0,2,1
1,0.244637,0,2,1
13,0.71595,0,3,1
14,0.582192,0,6,1
14,0.762077,0,6,0
14,0.106734,0,8,0
14,0.101215,7,8,0
14,0.101203,7,6,1
14,0.265836,7,6,0
14,0.101652,7,5,1
14,0.2665,7,8,1
14,0.478683,7,6,0
14,0.102651,7,9,0
1,0.104899,0,3,0
1,0.101264,0,3,0
1,0.101254,0,3,0
1,0.101254,0,5,0
1,0.101254,0,4,0
1,0.101254,0,4,0
1,0.101254,0,1,0
13,0.543478,0,5,1
1,0.101254,0,2,0
1,0.101254,0,2,0
1,0.101254,0,3,0
1,0.101254,0,4,0
1,0.101254,0,3,0
15,0.656566,0,1,0
15,0.104431,0,3,0
15,0.10121,0,1,0
15,0.101203,0,1,0
15,0.101203,0,3,1
15,0.265836,0,4,1
15,0.477938,0,3,1
15,0.681824,7,1,1
15,0.829509,7,0,1
14,0.582192,7,4,0
14,0.103503,7,8,0
14,0.101208,7,7,0
14,0.101203,7,2,0
14,0.101203,7,8,0
14,0.101203,7,3,0
14,0.101203,7,6,0
14,0.101203,7,8,0
14,0.101203,7,6,0
14,0.101203,7,6,0
1,0.104899,0,3,0
1,0.101264,0,2,1
1,0.242813,0,2,1
1,0.413584,0,1,1
1,0.586158,0,3,0
1,0.10418,0,3,1
1,0.246633,0,4,1
1,0.417811,0,1,1
1,0.590042,0,2,1
15,0.656566,0,3,1
15,0.813179,0,1,1
14,0.582192,0,6,1
14,0.762077,0,6,1
14,0.878298,0,9,1
14,0.941587,0,8,1
14,0.972875,0,9,0
14,0.161283,0,6,1
14,0.350172,0,3,1
14,0.566645,0,6,1
14,0.750785,0,6,1
14,0.871703,7,8,0
83,0.563882,0,2,1
31,0.602689,0,4,0
31,0.379898,0,1,1
31,0.494699,0,1,1
31,0.609972,0,2,1
45,0.559615,0,5,0
45,0.103284,0,4,0
45,0.101207,0,6,1
39,0.552876,0,3,0
97,0.703549,0,5,1
50,0.621212,0,5,1
50,0.78947,0,4,1
50,0.893953,0,4,1
35,0.850949,0,1,1
37,0.606742,0,4,0
37,0.608723,0,4,1
37,0.608434,0,4,1
37,0.608145,0,3,0
37,0.610123,0,2,1
37,0.609834,0,5,0
37,0.611808,7,4,0
50,0.94952,7,2,1
80,0.837221,7,4,1
7,0.671739,7,3,1
39,0.103777,7,2,1
39,0.246107,7,2,1
39,0.41723,7,2,1
